filename,interval,transcript,sentiment,caller,conversation_date,industry,inserted_date
transcript_3,100,Okay. I've got all the necessary information. I'm going to go ahead and file the claim for you. You should receive an email with the claim number and further instructions within the next 24 hours.,0.04290428214884885000,agent,2026-01-30 00:01:40,Insurance,2026-02-26
transcript_3,120,Our team is working on resolving the issue as soon as possible. I'll make sure to escalate the issue and get an update for you.,0.29903430113511310000,agent,2026-01-30 00:02:00,Insurance,2026-02-26
transcript_3,140,I understand your concerns. You can always reach out to us if you have any questions or concerns about your claim. Is there anything else I can assist you with today?,0.37041468831136220000,agent,2026-01-30 00:02:20,Insurance,2026-02-26
transcript_4,0,Hello good afternoon.,0.80734519818684690000,agent,2026-01-15 00:00:00,Insurance,2026-02-26
transcript_4,10,How can I assist you today?,0.00556031215424075700,agent,2026-01-15 00:00:10,Insurance,2026-02-26
transcript_4,20,"I'd be happy to help you with that. Can you please provide me with some information about your vehicle, such as the make, model, and year?",0.60804194271396740000,agent,2026-01-15 00:00:20,Insurance,2026-02-26
transcript_4,30,"Okay, and what's your current insurance situation? Do you have an existing policy or are you looking to switch?",0.00113780672505348100,agent,2026-01-15 00:00:30,Insurance,2026-02-26
transcript_4,40,"I understand. We can definitely provide you with a competitive quote. Based on the information you've provided, I can offer you a premium of $120 per month.",0.55643726077066310000,agent,2026-01-15 00:00:40,Insurance,2026-02-26
transcript_4,60,"Our premium includes comprehensive coverage, collision coverage, and liability coverage. We also offer additional features such as roadside assistance and rental car coverage.",0.24195765011099600000,agent,2026-01-15 00:01:00,Insurance,2026-02-26
transcript_4,70,The deductible for comprehensive coverage is $500.,-0.00598152605651436400,agent,2026-01-15 00:01:10,Insurance,2026-02-26
transcript_4,80,"We can assist you with the switching process. We'll need to gather some additional information from you, and then we can finalize the policy and get you switched over.",0.03036887432359515000,agent,2026-01-15 00:01:20,Insurance,2026-02-26
transcript_4,90,Great! I'll get the paperwork started. We'll be in touch with you shortly to finalize the details.,0.95133009413219680000,agent,2026-01-15 00:01:30,Insurance,2026-02-26
transcript_5,0,Hello good afternoon.,0.80734519818684690000,agent,2026-02-18 00:00:00,Insurance,2026-02-26
transcript_5,10,I'm calling from XYZ Corporation. My name is Emily and I'm reaching out to you regarding your recent purchase of our premium subscription.,0.01157235624276694000,agent,2026-02-18 00:00:10,Insurance,2026-02-26
transcript_5,20,"We appreciate your business and we're excited to have you on board. However, I noticed that we're missing some information from your profile. Could you please help me update that?",0.98420116774751070000,agent,2026-02-18 00:00:20,Insurance,2026-02-26
transcript_5,40,We're missing your company name and industry type. This information will help us provide you with more tailored services and support.,0.10000463270652890000,agent,2026-02-18 00:00:40,Insurance,2026-02-26
transcript_5,50,Thank you so much for providing that information. I've updated your profile accordingly. Is there anything else you'd like to add or change?,0.83591145761675130000,agent,2026-02-18 00:00:50,Insurance,2026-02-26
transcript_6,0,Hello good afternoon.,0.80734519818684690000,agent,2026-01-06 00:00:00,Insurance,2026-02-26
transcript_6,10,I understand you're calling about the denial of your recent claim. Can you please tell me more about what happened?,-0.01740440280716152000,agent,2026-01-06 00:00:10,Insurance,2026-02-26
transcript_6,30,I apologize for the inconvenience. Let me check on the status of your claim. Can you please provide me with your claim number?,-0.02270672798233242000,agent,2026-01-06 00:00:30,Insurance,2026-02-26
transcript_6,50,Thank you. I've checked on the status and it seems that there was an issue with the documentation. One of the required forms was missing.,-0.20681798779297000000,agent,2026-01-06 00:00:50,Insurance,2026-02-26
transcript_6,70,I understand your concern. Let me escalate this issue to our quality assurance team. They will review your claim and get back to you within 3-5 business days.,0.00124264278327529400,agent,2026-01-06 00:01:10,Insurance,2026-02-26
transcript_6,90,I completely understand. I'm going to provide you with a reference number for your escalation. It's #REF123. You can use this to track the status of your claim.,0.00129054670909201100,agent,2026-01-06 00:01:30,Insurance,2026-02-26
transcript_6,110,You're welcome. Is there anything else I can assist you with today?,0.77833108434870850000,agent,2026-01-06 00:01:50,Insurance,2026-02-26
transcript_27,60,"Okay, that sounds good. But can you also explain to me why I wasn't notified about this error? I had to call in to find out.",-0.30378031700303150000,customer,2026-01-17 00:01:00,Insurance,2026-02-26
transcript_27,80,"Alright, thank you for taking care of this. I appreciate it.",0.97661866917252280000,customer,2026-01-17 00:01:20,Insurance,2026-02-26
transcript_28,0,good afternoon. I'm calling to update my vehicle usage. I've been using my car more for commuting to work lately.,0.50710630723394700000,customer,2026-02-25 00:00:00,Insurance,2026-02-26
transcript_28,20,It's #XXXXX.,-0.00003873219828243180,customer,2026-02-25 00:00:20,Insurance,2026-02-26
transcript_28,40,I'd say around 200-250 miles per week.,0.00086093012156307490,customer,2026-02-25 00:00:40,Insurance,2026-02-26
transcript_28,60,"Around 12,000-15,000 miles.",0.00017411533733202590,customer,2026-02-25 00:01:00,Insurance,2026-02-26
transcript_28,70,"Okay, that's what I'm worried about. How much is it going to increase?",-0.84113273807053770000,customer,2026-02-25 00:01:10,Insurance,2026-02-26
transcript_28,90,That's a bit more than I was hoping for. Is there anything we can do to reduce that?,-0.90313735394301100000,customer,2026-02-25 00:01:30,Insurance,2026-02-26
transcript_28,110,"Yeah, that would be great. I do have another car, actually.",0.96517414782164600000,customer,2026-02-25 00:01:50,Insurance,2026-02-26
transcript_28,120,That sounds good. Go ahead and make the changes.,0.90731557842590990000,customer,2026-02-25 00:02:00,Insurance,2026-02-26
transcript_29,0,good afternoon. I'm calling because I'm having some issues with my policy. I'm not happy with the service and I'm thinking of switching to a different provider.,-0.92277675706349720000,customer,2026-02-25 00:00:00,Insurance,2026-02-26
transcript_29,20,"Well, I had to add a new driver to my policy and it was a huge hassle. I had to call multiple times and wait on hold for ages. It was really frustrating.",-0.95743722340213460000,customer,2026-02-25 00:00:20,Insurance,2026-02-26
transcript_29,30,"Yeah, sure. His name is John Doe and his license number is 123456789.",0.00113302735783654700,customer,2026-02-25 00:00:30,Insurance,2026-02-26
transcript_29,50,"Actually, yes. I want to remove my sister, Jane Doe, from the policy. She's not driving my car anymore.",-0.93930422300878360000,customer,2026-02-25 00:00:50,Insurance,2026-02-26
transcript_29,60,"No, that's it. But like I said, I'm still not happy with the service and I'm considering switching to a different provider.",-0.95842931899324350000,customer,2026-02-25 00:01:00,Insurance,2026-02-26
transcript_29,80,"Hmm, I'm not sure. How much of a discount are we talking about?",-0.02987944020833289000,customer,2026-02-25 00:01:20,Insurance,2026-02-26
transcript_29,90,"Okay, fine. Yeah, go ahead and apply the discount.",0.05840919099160846000,customer,2026-02-25 00:01:30,Insurance,2026-02-26
transcript_29,100,"No, that's it. Thanks for your help, I guess.",0.71462166078108510000,customer,2026-02-25 00:01:40,Insurance,2026-02-26
transcript_30,0,good afternoon. I'm calling to inquire about my current insurance policy. I'm not sure if I have the right coverage.,-0.01769508110963797000,customer,2026-02-12 00:00:00,Insurance,2026-02-26
transcript_30,20,"Well, I've been thinking about getting a new car and I'm not sure if my current policy will cover it. Plus, I've been hearing a lot about these new advanced safety features and I'm not sure if I have them.",-0.03057552308391198000,customer,2026-02-12 00:00:20,Insurance,2026-02-26
transcript_30,50,"That sounds good, but I'm not sure if I can afford it. I've been having some financial difficulties lately.",-0.55729912902254630000,customer,2026-02-12 00:00:50,Insurance,2026-02-26
transcript_30,70,"Hmm, that does sound appealing. But, I'm still not sure. Can you tell me more about the promotion?",-0.81494399408273820000,customer,2026-02-12 00:01:10,Insurance,2026-02-26
transcript_30,90,"Okay, I think I'm interested. But, can you also throw in some extra perks? I've been with my current insurance company for a while and I'm not sure if I want to switch.",0.34784607162533950000,customer,2026-02-12 00:01:30,Insurance,2026-02-26
transcript_30,120,"Yeah, that sounds good. Okay, I think I'll take the new policy.",0.71746639715655600000,customer,2026-02-12 00:02:00,Insurance,2026-02-26
transcript_31,0,"Hi, I'm calling about my auto insurance policy. I'm not sure if I have the right coverage.",-0.51246662844904610000,customer,2026-01-29 00:00:00,Insurance,2026-02-26
transcript_31,20,It's #XXXXX. I'm worried that I might not have enough coverage in case of an accident.,-0.90886273072862530000,customer,2026-01-29 00:00:20,Insurance,2026-02-26
transcript_31,40,"Yeah, that's what I thought. But I'm not sure if that's enough. I've been hearing a lot about accidents and I'm worried that I might not be protected.",-0.86374160056729810000,customer,2026-01-29 00:00:40,Insurance,2026-02-26
transcript_31,60,That sounds good. Can you tell me more about the uninsured motorist coverage?,0.32853968451235230000,customer,2026-01-29 00:01:00,Insurance,2026-02-26
transcript_31,80,"Okay, that makes sense. How much would it cost to add that coverage to my policy?",-0.57598854486188530000,customer,2026-01-29 00:01:20,Insurance,2026-02-26
transcript_31,90,That's not too bad. I think I'd like to add that coverage to my policy.,0.73893634288166690000,customer,2026-01-29 00:01:30,Insurance,2026-02-26
transcript_31,100,"Okay, sounds good. And can you also review my policy to make sure I have the right coverage for my vehicle?",0.20045169779170230000,customer,2026-01-29 00:01:40,Insurance,2026-02-26
transcript_31,120,"Okay, good. I feel better now. Thank you for your help.",0.98204462838611380000,customer,2026-01-29 00:02:00,Insurance,2026-02-26
transcript_32,0,good afternoon I'm calling about the additional driver breakdown support. I'm extremely unhappy with the service I received last week.,-0.96355309927353440000,customer,2026-02-03 00:00:00,Insurance,2026-02-26
transcript_32,20,It's 123456. And I want to know why I was charged extra for the additional driver when I was told it would be free.,-0.82749573370656190000,customer,2026-02-03 00:00:20,Insurance,2026-02-26
transcript_32,40,A misunderstanding? That's just great. I was told explicitly that it would be free. Now I'm being charged extra. This is ridiculous.,-0.95049217474004880000,customer,2026-02-03 00:00:40,Insurance,2026-02-26
transcript_32,50,That's the least you can do. What about the breakdown support? I was stuck on the side of the road for hours waiting for someone to show up.,-0.93191695157514530000,customer,2026-02-03 00:00:50,Insurance,2026-02-26
transcript_32,70,"It was last Thursday. I was driving on the highway and my car broke down. I called for breakdown support, and it took them over two hours to arrive.",-0.92695175831575280000,customer,2026-02-03 00:01:10,Insurance,2026-02-26
transcript_32,90,A gesture of goodwill? That's not enough. I want to speak to your supervisor.,-0.87370950406530860000,customer,2026-02-03 00:01:30,Insurance,2026-02-26
transcript_32,100,Fine.,-0.59856804447813050000,customer,2026-02-03 00:01:40,Insurance,2026-02-26
transcript_7,0,Hello good afternoon.,0.80734519818684690000,agent,2025-12-29 00:00:00,Insurance,2026-02-26
transcript_32,120,"We'll see about that. I expect a call back from you within the next 24 hours to confirm the resolution.
SUPERVISOR",0.00380305210060683000,customer,2026-02-03 00:02:00,Insurance,2026-02-26
transcript_32,130,"Absolutely, I'll make sure to follow up with you personally within the next 24 hours. Thank you for bringing this to our attention.
CUSTOMER
Yeah, yeah. Just fix it.
SUPERVISOR",0.60708878225112880000,customer,2026-02-03 00:02:10,Insurance,2026-02-26
transcript_32,140,"We will, and again, I apologize for the inconvenience. Is there anything else I can assist you with today?
CUSTOMER
No, that's it.
SUPERVISOR
Alright, thank you for your patience, and we'll speak soon.",0.06023781474448864000,customer,2026-02-03 00:02:20,Insurance,2026-02-26
transcript_33,0,good afternoon. I'm Joy and I'm calling about modifying my service providers. I currently have tow and repair shop services with your company.,0.31477702572998050000,customer,2026-02-22 00:00:00,Insurance,2026-02-26
transcript_33,20,"Yeah, I'd like to add a new tow service provider and remove the current repair shop service provider.",-0.66299059266889950000,customer,2026-02-22 00:00:20,Insurance,2026-02-26
transcript_33,40,That's correct.,0.59181863152916760000,customer,2026-02-22 00:00:40,Insurance,2026-02-26
transcript_33,50,My account number is 123456.,0.00035577067519540480,customer,2026-02-22 00:00:50,Insurance,2026-02-26
transcript_33,60,"The name is Sam's Towing, the address is 123 Main St, and the phone number is 555-1234.",0.00114912722175428100,customer,2026-02-22 00:01:00,Insurance,2026-02-26
transcript_33,80,"Great, thank you so much for your help.",0.98509317606329630000,customer,2026-02-22 00:01:20,Insurance,2026-02-26
transcript_34,0,good afternoon. I'm calling to get a quote for my car insurance. I've been with your company for a few years now.,0.56941691836804550000,customer,2026-01-09 00:00:00,Insurance,2026-02-26
transcript_34,20,My policy number is 123456.,0.00024669188792081350,customer,2026-01-09 00:00:20,Insurance,2026-02-26
transcript_34,40,It's a 2018 Honda Civic.,0.09669067108483524000,customer,2026-01-09 00:00:40,Insurance,2026-02-26
transcript_34,60,"Yeah, I'd love to hear more about it. What's the new premium?",0.94465737894125930000,customer,2026-01-09 00:01:00,Insurance,2026-02-26
transcript_34,70,That sounds great! What's the catch? Is there any additional fees or anything like that?,0.88100451876038900000,customer,2026-01-09 00:01:10,Insurance,2026-02-26
transcript_34,80,"Okay, that sounds doable. Can you explain to me what exactly is covered in this premium?",0.01859617841371386000,customer,2026-01-09 00:01:20,Insurance,2026-02-26
transcript_34,100,That sounds like a great deal. I think I'll take it.,0.98156897973137390000,customer,2026-01-09 00:01:40,Insurance,2026-02-26
transcript_35,0,good afternoon. I'm calling to change my coverage levels and deductibles. I've been thinking about it and I want to make some adjustments.,0.03305092471120713000,customer,2026-01-08 00:00:00,Insurance,2026-02-26
transcript_35,20,"Well, I've been paying a lot for my premiums and I'm not really using my insurance that much. I think I can save some money by increasing my deductible.",-0.22711034316792670000,customer,2026-01-08 00:00:20,Insurance,2026-02-26
transcript_35,40,"Yeah, I'm aware of that. I'm willing to take on that risk to save some money.",0.02439766890263684000,customer,2026-01-08 00:00:40,Insurance,2026-02-26
transcript_35,60,"Hmm, that's a tough decision. I think I'll go with the $2,000 deductible. That will save me a bit more money.",0.13777566143672320000,customer,2026-01-08 00:01:00,Insurance,2026-02-26
transcript_35,70,"Yeah, my name is John Smith and my policy number is 123456.",0.00372862213045943600,customer,2026-01-08 00:01:10,Insurance,2026-02-26
transcript_35,90,"Great, thank you for your help.
CUSTOMER
No, that's all. Thanks again.",0.98101666326240460000,customer,2026-01-08 00:01:30,Insurance,2026-02-26
transcript_36,0,"good afternoon, I'm calling to update my garage location. I'm not happy with the service I've been getting lately and I want to make sure my account is updated correctly.",-0.86110278690399110000,customer,2026-02-07 00:00:00,Insurance,2026-02-26
transcript_36,20,It's 555-1234. And can you also tell me why I've been having so many issues with my service? I've been having to call in every week to get my issues resolved.,-0.91937843997938860000,customer,2026-02-07 00:00:20,Insurance,2026-02-26
transcript_36,50,That's not good enough. I've been a customer for 5 years and I expect better service. I want to speak to your supervisor.,-0.95070118932426620000,customer,2026-02-07 00:00:50,Insurance,2026-02-26
transcript_36,70,(sighs) Fine.,-0.00417109940427096100,customer,2026-02-07 00:01:10,Insurance,2026-02-26
transcript_36,90,"Like I told the agent, I've been having to call in every week to get my issues resolved. And now I need to update my garage location. Can you please just update it for me?
SUPERVISOR",-0.70580137672339860000,customer,2026-02-07 00:01:30,Insurance,2026-02-26
transcript_36,100,I apologize again for the inconvenience. I've updated your garage location to the new address you provided. I've also applied a credit to your account for the issues you've been experiencing. Is there anything else I can assist you with today?,-0.01564032183927311000,customer,2026-02-07 00:01:40,Insurance,2026-02-26
transcript_36,110,"No, that's it. Just make sure my account is updated correctly.
SUPERVISOR
I've double-checked to ensure that your account is updated correctly. If you have any further issues, please don't hesitate to reach out to us. We appreciate your business and value you as a customer.",0.95174369096390420000,customer,2026-02-07 00:01:50,Insurance,2026-02-26
transcript_37,0,good afternoon,0.92203184314638720000,customer,2026-01-10 00:00:00,Insurance,2026-02-26
transcript_37,10,"Yeah, I got a letter saying it was denied because of a pre-existing condition, but I don't think that's right.",-0.92212293377026850000,customer,2026-01-10 00:00:10,Insurance,2026-02-26
transcript_37,30,It's #123456.,0.00027068188225010110,customer,2026-01-10 00:00:30,Insurance,2026-02-26
transcript_37,40,"Okay, that sounds good. I just don't understand why it was denied.",-0.72150496542865450000,customer,2026-01-10 00:00:40,Insurance,2026-02-26
transcript_37,50,But I didn't think that was relevant to my current claim.,-0.73736240447753890000,customer,2026-01-10 00:00:50,Insurance,2026-02-26
transcript_37,60,"Okay, thank you. How long will that take?",0.03871248735773181000,customer,2026-01-10 00:01:00,Insurance,2026-02-26
transcript_38,0,good afternoon,0.92203184314638720000,customer,2026-01-15 00:00:00,Insurance,2026-02-26
transcript_38,10,"Honestly, it's been okay. I've had some issues with my plan and I'm not sure if I'm getting the best coverage.",-0.03431086089476842000,customer,2026-01-15 00:00:10,Insurance,2026-02-26
transcript_38,30,"Yeah, sometimes I get really bad reception in my area and I've had to deal with some surprise bills.",-0.94857310784953460000,customer,2026-01-15 00:00:30,Insurance,2026-02-26
transcript_38,50,I'm not sure if I want to spend more money. I'm already paying a lot.,-0.90288014513613920000,customer,2026-01-15 00:00:50,Insurance,2026-02-26
transcript_38,80,"Hmm, that sounds like it might be worth it. But can I get a discount or something?",0.28693831540934070000,customer,2026-01-15 00:01:20,Insurance,2026-02-26
transcript_38,100,"Yeah, that sounds good. I'll take it.",0.94580497911307600000,customer,2026-01-15 00:01:40,Insurance,2026-02-26
transcript_38,110,"Alright, thanks.",0.79113160863111030000,customer,2026-01-15 00:01:50,Insurance,2026-02-26
transcript_39,0,good afternoon. I need some assistance with completing some paperwork for my business.,0.00082064131618553300,customer,2025-12-30 00:00:00,Insurance,2026-02-26
transcript_39,20,"Yeah, it's for a loan application. I'm trying to expand my business and I need some help with the financials.",0.00328150137750569900,customer,2025-12-30 00:00:20,Insurance,2026-02-26
transcript_39,40,"Yeah, I've started but I'm having trouble with some of the sections. I'm not really sure what they're asking for.",-0.82881600586159080000,customer,2025-12-30 00:00:40,Insurance,2026-02-26
transcript_39,60,It's the financial statements. I'm not really sure how to fill out the cash flow projections.,-0.38312270190585210000,customer,2025-12-30 00:01:00,Insurance,2026-02-26
transcript_39,70,"Okay, let me just pull it up on my computer real quick.",-0.00308213090405185000,customer,2025-12-30 00:01:10,Insurance,2026-02-26
transcript_39,90,"Alright, I've got it up. So, where do I start with the cash flow projections?",0.01737068582427392000,customer,2025-12-30 00:01:30,Insurance,2026-02-26
transcript_39,100,"Okay, let me see...my average monthly income is around $10,000 and my expenses are around $8,000.",-0.00027528311414060090,customer,2025-12-30 00:01:40,Insurance,2026-02-26
transcript_39,120,"Yeah, I'm planning to invest in some new equipment for my business. It's going to cost around $20,000.",0.03848007265341757000,customer,2025-12-30 00:02:00,Insurance,2026-02-26
transcript_40,0,good afternoon. I'm calling about my policy. I'm not sure if I have the right coverage.,-0.10762735498966810000,customer,2026-01-05 00:00:00,Insurance,2026-02-26
transcript_40,20,It's 123456. I'm worried that I might not have enough coverage in case something happens.,-0.90321641576943700000,customer,2026-01-05 00:00:20,Insurance,2026-02-26
transcript_40,50,I'm not sure. What kind of endorsements are available?,-0.12677610099503600000,customer,2026-01-05 00:00:50,Insurance,2026-02-26
transcript_40,70,That sounds good. How much would it cost to add the umbrella policy?,0.58946672935921530000,customer,2026-01-05 00:01:10,Insurance,2026-02-26
transcript_40,80,"Okay, that's not too bad. Can I add it to my policy today?",0.48421878296357040000,customer,2026-01-05 00:01:20,Insurance,2026-02-26
transcript_40,100,"Great, thank you. What about renewing my policy? When is it up for renewal?",0.84731971190780730000,customer,2026-01-05 00:01:40,Insurance,2026-02-26
transcript_40,120,"Yeah, that sounds good. Can you also send me a copy of my updated policy documents?",0.72967955893157740000,customer,2026-01-05 00:02:00,Insurance,2026-02-26
transcript_40,130,"Okay, great. Thank you for your help today.",0.98343907587892620000,customer,2026-01-05 00:02:10,Insurance,2026-02-26
transcript_41,0,good afternoon,0.92203184314638720000,customer,2026-01-15 00:00:00,Insurance,2026-02-26
transcript_41,20,"Hi Alex, thanks for taking my call. I'm having some issues with my family driver breakdown support. I'm not sure how it works, and I need some clarification.",-0.15136412259466400000,customer,2026-01-15 00:00:20,Insurance,2026-02-26
transcript_41,40,"Yeah, it's the process of adding a driver. I'm not sure what information I need to provide or how to do it online.",-0.03337314743028352000,customer,2026-01-15 00:00:40,Insurance,2026-02-26
transcript_41,60,"Okay, that sounds easy enough. What about the cost? Will it be added to my monthly premium?",0.04717152268979952000,customer,2026-01-15 00:01:00,Insurance,2026-02-26
transcript_41,80,"Okay, the driver is 25 years old, and they've had their license for about 5 years.",-0.05933292895385733000,customer,2026-01-15 00:01:20,Insurance,2026-02-26
transcript_41,100,"Okay, that sounds reasonable. I think I'll just add it to my monthly premium.",0.62553968509259090000,customer,2026-01-15 00:01:40,Insurance,2026-02-26
transcript_41,120,"No, that's all. Thanks so much for your help, Alex.",0.93516536069875530000,customer,2026-01-15 00:02:00,Insurance,2026-02-26
transcript_42,0,good afternoon. I'm calling to update my garage location. I recently moved to a new house and I want to make sure my policy is updated.,0.08330341942782038000,customer,2026-02-11 00:00:00,Insurance,2026-02-26
transcript_42,20,"Yeah, it's 123456.",0.04070362731386246000,customer,2026-02-11 00:00:20,Insurance,2026-02-26
transcript_42,30,"Yeah, it's 123 Main St, Anytown, USA 12345.",0.05047063960637845000,customer,2026-02-11 00:00:30,Insurance,2026-02-26
transcript_42,50,"Yeah, that would be great. Can you walk me through what's changed?",0.13355382391854320000,customer,2026-02-11 00:00:50,Insurance,2026-02-26
transcript_42,60,"Okay, that sounds good. But can you tell me why my premium isn't changing? I thought it would be higher since I moved to a new area.",-0.49948358924684700000,customer,2026-02-11 00:01:00,Insurance,2026-02-26
transcript_42,80,"Okay, that makes sense. And what about my billing information? Do I need to update that as well?",-0.12462202998078810000,customer,2026-02-11 00:01:20,Insurance,2026-02-26
transcript_42,90,"Alright, sounds good. Go ahead and finalize the changes.",0.74433523072605050000,customer,2026-02-11 00:01:30,Insurance,2026-02-26
transcript_43,0,good afternoon. I'm calling to make some changes to my auto insurance policy.,0.00499488549855003900,customer,2026-02-13 00:00:00,Insurance,2026-02-26
transcript_43,10,I want to remove my son from the policy. He's moved out and got his own insurance.,-0.86939796053266040000,customer,2026-02-13 00:00:10,Insurance,2026-02-26
transcript_43,30,"Yeah, his name is John Doe and his date of birth is March 12, 1995.",0.00091847748443710240,customer,2026-02-13 00:00:30,Insurance,2026-02-26
transcript_43,40,"Yes, he is.",0.39889125957389140000,customer,2026-02-13 00:00:40,Insurance,2026-02-26
transcript_43,50,"No, he didn't.",-0.83518614743619910000,customer,2026-02-13 00:00:50,Insurance,2026-02-26
transcript_43,60,"Okay, that sounds good. How much will my premium change?",0.31747239379590770000,customer,2026-02-13 00:01:00,Insurance,2026-02-26
transcript_43,80,"That's great, thank you for your help.
CUSTOMER
No, that's all. Thank you again.",0.98004192590549410000,customer,2026-02-13 00:01:20,Insurance,2026-02-26
transcript_44,0,"good afternoon, I'm calling because I'm not happy with my current coverage levels and deductibles. I've been thinking about switching to a different provider.",-0.93177003417449680000,customer,2026-01-31 00:00:00,Insurance,2026-02-26
transcript_44,20,"Well, I feel like I'm paying too much for my premiums and not getting enough coverage in return. And the deductible is just too high.",-0.94950699444490970000,customer,2026-01-31 00:00:20,Insurance,2026-02-26
transcript_44,50,"Yeah, my premium is $250 a month and my deductible is $1,000.",-0.06132370275354410000,customer,2026-01-31 00:00:50,Insurance,2026-02-26
transcript_7,10,I apologize for the inconvenience. Can you please provide me with your account number so I can assist you further?,-0.01779834064446273000,agent,2025-12-29 00:00:10,Insurance,2026-02-26
transcript_7,20,Thank you. I've located your account. It seems like we're missing some identification documents from you. Can you please upload or fax them to us?,0.03565829742921994000,agent,2025-12-29 00:00:20,Insurance,2026-02-26
transcript_7,40,I apologize for the delay. Let me check on the status of your documents. (pause) It seems like our system is still processing your documents. I'm going to go ahead and escalate this issue to our back office team. They'll review your documents and update your account accordingly.,-0.01044157185813821000,agent,2025-12-29 00:00:40,Insurance,2026-02-26
transcript_7,60,It should take around 3-5 business days. You'll receive an email notification once the update is complete.,0.00011073622406593260,agent,2025-12-29 00:01:00,Insurance,2026-02-26
transcript_7,70,You're welcome. Is there anything else I can assist you with today?,0.77833108434870850000,agent,2025-12-29 00:01:10,Insurance,2026-02-26
transcript_8,0,Hello good afternoon.,0.80734519818684690000,agent,2026-02-04 00:00:00,Insurance,2026-02-26
transcript_8,10,I apologize for any inconvenience. Can you please tell me more about the changes you'd like to make?,-0.07731120915731016000,agent,2026-02-04 00:00:10,Insurance,2026-02-26
transcript_8,30,"Okay, I can help you with that. Can you please provide me with the VIN number of the new car and the license plate number of the old car?",0.04272526120282097000,agent,2026-02-04 00:00:30,Insurance,2026-02-26
transcript_8,40,"Alright, I've removed the old car from your policy and added the new one. However, I do need to let you know that this change will affect your premium.",-0.00435424347070601000,agent,2026-02-04 00:00:40,Insurance,2026-02-26
transcript_8,60,"Let me check on that for you. (pause) Okay, it looks like your premium will increase by $20 per month.",-0.02267839685135264000,agent,2026-02-04 00:01:00,Insurance,2026-02-26
transcript_8,70,"Let me see what I can do. (pause) Okay, I can offer you a discount if you agree to go paperless and receive your bills electronically.",0.40077527555351580000,agent,2026-02-04 00:01:10,Insurance,2026-02-26
transcript_8,90,That will save you $5 per month.,0.02995748159176664000,agent,2026-02-04 00:01:30,Insurance,2026-02-26
transcript_8,100,"Alright, I've made the changes to your policy. You should receive an email with the updated information shortly. Is there anything else I can assist you with today?",0.01308144656100479000,agent,2026-02-04 00:01:40,Insurance,2026-02-26
transcript_9,0,Hello good afternoon.,0.80734519818684690000,agent,2026-02-21 00:00:00,Insurance,2026-02-26
transcript_9,10,I'm calling from XYZ Corporation. My name is John and I'll be assisting you with your account today.,0.00750892161116742400,agent,2026-02-21 00:00:10,Insurance,2026-02-26
transcript_9,20,I just wanted to confirm that you've received the paperwork we sent over regarding your recent policy changes.,0.00044928355688866880,agent,2026-02-21 00:00:20,Insurance,2026-02-26
transcript_9,30,Great! I just wanted to make sure you had a chance to review everything. Do you have any questions about the changes or would you like me to go over anything with you?,0.52992689006625180000,agent,2026-02-21 00:00:30,Insurance,2026-02-26
transcript_9,40,"Alright, great! If you do happen to think of anything later, please don't hesitate to reach out to us. We're always here to help.",0.97730379865718600000,agent,2026-02-21 00:00:40,Insurance,2026-02-26
transcript_9,50,You're welcome! Is there anything else I can assist you with today?,0.85668438185956390000,agent,2026-02-21 00:00:50,Insurance,2026-02-26
transcript_10,0,Hello good afternoon.,0.80734519818684690000,agent,2026-02-18 00:00:00,Insurance,2026-02-26
transcript_10,10,"Okay, I'd be happy to help you with that. Can you please tell me a little bit more about what you're looking to change and why?",0.59607326289914460000,agent,2026-02-18 00:00:10,Insurance,2026-02-26
transcript_10,30,I understand where you're coming from. Let me see what options we have available to you. Can you please confirm your policy number for me?,0.00700123231396107500,agent,2026-02-18 00:00:30,Insurance,2026-02-26
transcript_10,40,"Okay, thank you. I've pulled up your policy. It looks like we do have some options to lower your premiums. We could increase your deductible or we could reduce your coverage levels. Which of those options sounds more appealing to you?",0.15023770125334400000,agent,2026-02-18 00:00:40,Insurance,2026-02-26
transcript_10,60,"If we increase your deductible to $1,000, that would save you around $20 per month on your premiums.",0.03189564547438750000,agent,2026-02-18 00:01:00,Insurance,2026-02-26
transcript_10,80,"Yes, I can do that. I just need to confirm a few details with you. Is that correct that you want to increase your deductible to $1,000 effective immediately?",0.00798391793309510800,agent,2026-02-18 00:01:20,Insurance,2026-02-26
transcript_10,90,"Okay, I've made the change. You should see the new premium amount on your next bill. Is there anything else I can assist you with today?",0.01080965409841650000,agent,2026-02-18 00:01:30,Insurance,2026-02-26
transcript_11,0,Hello good afternoon.,0.80734519818684690000,agent,2026-02-14 00:00:00,Insurance,2026-02-26
transcript_11,10,How can I assist you today?,0.00556031215424075700,agent,2026-02-14 00:00:10,Insurance,2026-02-26
transcript_11,20,I apologize for the inconvenience. Can you please provide me with your claim number so I can look into it for you?,-0.01710236974190149000,agent,2026-02-14 00:00:20,Insurance,2026-02-26
transcript_11,30,Thank you. I've located your claim. Can you please tell me a little bit more about what's going on and why you're calling today?,0.00441477794138001000,agent,2026-02-14 00:00:30,Insurance,2026-02-26
transcript_11,40,"I understand your concern. Let me check on the status of your claim. (pause) Okay, I've checked and it looks like your claim is still being processed. It should be resolved within the next 3-5 business days.",0.01757520363539553000,agent,2026-02-14 00:00:40,Insurance,2026-02-26
